amedas_id,name,longitude,latitude,elevation_m,observed_at,temperature_c,temperature_quality,precipitation_1h_mm,precipitation_1h_quality,wind_speed_ms,wind_speed_quality,wind_direction_code,wind_direction_deg,wind_direction_quality
11001,宗谷岬,141.935,45.52,26,2026-09-07T07:00:00+09:00,17.3,0,0.0,0,6.2,0,9.0,202.5,0
11016,稚内,141.678333,45.415,3,2026-09-07T07:00:00+09:00,17.6,0,0.0,0,3.1,0,7.0,157.5,0
11046,礼文,141.045,45.305,65,2026-09-07T07:00:00+09:00,19.9,0,0.0,0,6.1,0,10.0,225.0,0
11061,声問,141.801667,45.403333,8,2026-09-07T07:00:00+09:00,15.5,0,0.0,0,4.3,0,7.0,157.5,0
11076,浜鬼志別,142.17,45.335,13,2026-09-07T07:00:00+09:00,14.4,0,0.0,0,2.3,0,9.0,202.5,0
11091,本泊,141.186667,45.241667,30,2026-09-07T07:00:00+09:00,19.7,0,0.0,0,7.4,0,9.0,202.5,0
11121,沼川,141.851667,45.248333,23,2026-09-07T07:00:00+09:00,13.8,0,0.0,0,1.6,0,4.0,90.0,0
11151,沓形,141.138333,45.178333,14,2026-09-07T07:00:00+09:00,20.3,0,0.0,0,7.3,0,8.0,180.0,0
11176,豊富,141.78,45.101667,14,2026-09-07T07:00:00+09:00,15.0,0,0.0,0,2.5,0,5.0,112.5,0
11206,浜頓別,142.35,45.125,18,2026-09-07T07:00:00+09:00,16.0,0,0.0,0,2.5,0,9.0,202.5,0
11276,中頓別,142.28,44.965,25,2026-09-07T07:00:00+09:00,11.8,0,0.0,0,1.2,0,11.0,247.5,0
11291,北見枝幸,142.585,44.94,7,2026-09-07T07:00:00+09:00,18.1,0,0.0,0,2.7,0,11.0,247.5,0
11316,歌登,142.48,44.841667,14,2026-09-07T07:00:00+09:00,10.4,0,0.0,0,0.7,0,10.0,225.0,0
12011,中川,142.076667,44.828333,22,2026-09-07T07:00:00+09:00,12.1,0,0.0,0,0.3,0,7.0,157.5,0
12041,音威子府,142.265,44.726667,40,2026-09-07T07:00:00+09:00,12.5,0,0.0,0,3.2,0,8.0,180.0,0
12066,小車,142.295,44.608333,60,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
12141,美深,142.341667,44.48,77,2026-09-07T07:00:00+09:00,11.8,0,0.0,0,1.1,0,7.0,157.5,0
12181,名寄,142.456667,44.37,89,2026-09-07T07:00:00+09:00,11.0,0,0.0,0,1.0,0,8.0,180.0,0
12217,西風連,142.358333,44.295,128,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
12231,下川,142.636667,44.295,143,2026-09-07T07:00:00+09:00,11.1,0,0.0,0,0.5,0,3.0,67.5,0
12256,剣淵,142.353333,44.106667,138,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
12261,士別,142.416667,44.186667,135,2026-09-07T07:00:00+09:00,11.1,0,0.0,0,1.1,0,13.0,292.5,0
12266,朝日,142.595,44.118333,225,2026-09-07T07:00:00+09:00,11.7,0,0.0,0,1.9,0,5.0,112.5,0
12301,和寒,142.41,44.028333,150,2026-09-07T07:00:00+09:00,9.4,0,0.0,0,0.9,0,15.0,337.5,0
12386,江丹別,142.26,43.87,140,2026-09-07T07:00:00+09:00,9.6,0,0.0,0,0.3,0,6.0,135.0,0
12396,比布,142.47,43.87,164,2026-09-07T07:00:00+09:00,11.8,0,0.0,0,1.1,0,16.0,0.0,0
12411,上川,142.753333,43.846667,324,2026-09-07T07:00:00+09:00,9.4,0,0.0,0,0.5,0,16.0,0.0,0
12442,旭川,142.371667,43.756667,120,2026-09-07T07:00:00+09:00,11.6,0,0.0,0,0.5,0,1.0,22.5,0
12451,東川,142.508333,43.701667,215,2026-09-07T07:00:00+09:00,11.9,0,0.0,0,2.1,0,5.0,112.5,0
12457,瑞穂,142.638333,43.736667,289,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
12471,層雲峡,142.93,43.753333,540,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
12501,東神楽,142.446667,43.67,211,2026-09-07T07:00:00+09:00,10.3,0,0.0,0,0.3,0,15.0,337.5,0
12512,志比内,142.581667,43.643333,310,2026-09-07T07:00:00+09:00,11.1,0,0.0,0,2.5,0,5.0,112.5,0
12551,美瑛,142.493333,43.588333,250,2026-09-07T07:00:00+09:00,11.6,0,0.0,0,2.3,0,4.0,90.0,0
12596,上富良野,142.465,43.455,220,2026-09-07T07:00:00+09:00,14.7,0,0.0,0,1.2,0,8.0,180.0,0
12607,白金,142.65,43.475,658,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
12626,富良野,142.4,43.333333,174,2026-09-07T07:00:00+09:00,15.0,0,0.0,0,4.2,0,9.0,202.5,0
12632,麓郷,142.521667,43.301667,315,2026-09-07T07:00:00+09:00,16.6,0,0.0,0,4.2,0,7.0,157.5,0
12686,金山,142.416667,43.138333,284,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
12691,幾寅,142.568333,43.168333,350,2026-09-07T07:00:00+09:00,15.1,0,0.0,0,1.5,0,4.0,90.0,0
12746,占冠,142.395,42.978333,332,2026-09-07T07:00:00+09:00,8.8,0,0.0,0,1.0,0,6.0,135.0,0
13011,幌延,141.851667,45.006667,5,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
13061,天塩,141.761667,44.893333,9,2026-09-07T07:00:00+09:00,15.9,0,0.0,0,1.7,0,7.0,157.5,0
13086,遠別,141.806667,44.718333,7,2026-09-07T07:00:00+09:00,13.1,0,0.0,0,3.3,0,5.0,112.5,0
13121,初山別,141.77,44.523333,27,2026-09-07T07:00:00+09:00,18.7,0,0.0,0,2.5,0,7.0,157.5,0
13146,焼尻,141.421667,44.428333,38,2026-09-07T07:00:00+09:00,19.1,0,0.0,0,8.1,0,7.0,157.5,0
13181,羽幌,141.7,44.363333,8,2026-09-07T07:00:00+09:00,16.7,0,0.0,0,3.4,0,6.0,135.0,0
13206,古丹別,141.721667,44.265,15,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
13261,達布,141.856667,44.048333,30,2026-09-07T07:00:00+09:00,12.0,0,0.0,0,1.1,0,1.0,22.5,0
13277,留萌,141.631667,43.945,24,2026-09-07T07:00:00+09:00,15.1,0,0.0,0,7.8,0,5.0,112.5,0
13311,増毛,141.51,43.848333,20,2026-09-07T07:00:00+09:00,15.8,0,0.0,0,2.6,0,5.0,112.5,0
13321,幌糠,141.76,43.853333,20,2026-09-07T07:00:00+09:00,13.7,0,0.0,0,0.3,0,14.0,315.0,0
14026,浜益,141.386667,43.581667,3,2026-09-07T07:00:00+09:00,19.2,0,0.0,0,3.1,0,4.0,90.0,0
14071,厚田,141.436667,43.396667,5,2026-09-07T07:00:00+09:00,16.2,0,0.0,0,3.2,0,5.0,112.5,0
14101,新篠津,141.645,43.22,9,2026-09-07T07:00:00+09:00,13.2,0,0.0,0,2.1,0,2.0,45.0,0
14116,山口,141.221667,43.148333,5,2026-09-07T07:00:00+09:00,19.0,0,0.0,0,4.7,0,5.0,112.5,0
14121,石狩,141.37,43.193333,5,2026-09-07T07:00:00+09:00,13.9,0,0.0,0,2.2,0,4.0,90.0,0
14136,江別,141.601667,43.11,8,2026-09-07T07:00:00+09:00,13.3,0,0.0,0,0.7,0,2.0,45.0,0
14157,手稲山,141.201667,43.083333,568,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
14163,札幌,141.328333,43.06,17,2026-09-07T07:00:00+09:00,19.2,0,0.0,0,4.4,0,7.0,157.5,0
14191,小金湯,141.216667,42.963333,230,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
14206,恵庭島松,141.565,42.926667,30,2026-09-07T07:00:00+09:00,15.5,0,0.0,0,2.4,0,8.0,180.0,0
14286,支笏湖畔,141.406667,42.771667,290,2026-09-07T07:00:00+09:00,16.2,0,0.0,0,1.2,0,1.0,22.5,0
14296,千歳,141.691667,42.775,22,2026-09-07T07:00:00+09:00,15.3,0,0.0,0,4.3,0,7.0,157.5,0
15041,朱鞠内,142.161667,44.281667,255,2026-09-07T07:00:00+09:00,9.9,0,0.0,0,0.6,0,3.0,67.5,0
15076,幌加内,142.16,44.01,159,2026-09-07T07:00:00+09:00,9.0,0,0.0,0,0.7,0,16.0,0.0,0
15116,石狩沼田,141.926667,43.815,63,2026-09-07T07:00:00+09:00,12.1,0,0.0,0,0.4,0,5.0,112.5,0
15156,秩父別,141.961667,43.78,51,2026-09-07T07:00:00+09:00,12.2,0,0.0,0,0.6,0,1.0,22.5,0
15161,深川,142.073333,43.718333,55,2026-09-07T07:00:00+09:00,13.6,0,0.0,0,1.1,0,9.0,202.5,0
15197,雨竜,141.891667,43.66,42,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
15216,新城,142.203333,43.611667,147,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
15231,空知吉野,141.731667,43.595,100,2026-09-07T07:00:00+09:00,12.1,0,0.0,0,1.2,0,13.0,292.5,0
15241,滝川,141.938333,43.57,50,2026-09-07T07:00:00+09:00,12.3,0,0.0,0,0.5,0,9.0,202.5,0
15247,赤平,142.066667,43.553333,120,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
15251,芦別,142.19,43.52,91,2026-09-07T07:00:00+09:00,12.1,0,0.0,0,1.0,0,5.0,112.5,0
15276,浦臼,141.808333,43.428333,25,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
15311,月形,141.616667,43.33,50,2026-09-07T07:00:00+09:00,13.0,0,0.0,0,0.5,0,9.0,202.5,0
15321,美唄,141.826667,43.363333,16,2026-09-07T07:00:00+09:00,12.6,0,0.0,0,2.4,0,1.0,22.5,0
15356,岩見沢,141.785,43.211667,42,2026-09-07T07:00:00+09:00,14.4,0,0.0,0,1.8,0,4.0,90.0,0
15391,栗沢,141.745,43.121667,20,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
15431,長沼,141.693333,43.011667,13,2026-09-07T07:00:00+09:00,18.1,0,0.0,0,2.7,0,6.0,135.0,0
15442,夕張,141.956667,43.038333,293,2026-09-07T07:00:00+09:00,14.9,0,0.0,0,1.8,0,5.0,112.5,0
15451,鹿島,142.1,43.08,310,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
15491,沼の沢,142.02,42.96,161,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
16026,美国,140.563333,43.271667,75,2026-09-07T07:00:00+09:00,14.6,0,0.0,0,0.2,0,0.0,0.0,0
16061,神恵内,140.423333,43.145,50,2026-09-07T07:00:00+09:00,19.8,0,0.0,0,2.3,0,2.0,45.0,0
16076,余市,140.758333,43.181667,20,2026-09-07T07:00:00+09:00,14.6,0,0.0,0,0.7,0,14.0,315.0,0
16091,小樽,141.015,43.181667,25,2026-09-07T07:00:00+09:00,15.4,0,0.0,0,2.8,0,10.0,225.0,0
16126,赤井川,140.82,43.083333,148,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
16156,共和,140.603333,42.98,15,2026-09-07T07:00:00+09:00,20.4,0,0.0,0,5.3,0,4.0,90.0,0
16206,蘭越,140.541667,42.81,39,2026-09-07T07:00:00+09:00,18.7,0,0.0,0,1.9,0,3.0,67.5,0
16217,倶知安,140.756667,42.9,176,2026-09-07T07:00:00+09:00,19.2,0,0.0,0,3.5,0,3.0,67.5,0
16252,寿都,140.223333,42.795,33,2026-09-07T07:00:00+09:00,20.1,0,0.0,0,8.8,0,6.0,135.0,0
16272,ニセコ,140.666667,42.778333,113,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
16281,真狩,140.88,42.775,440,2026-09-07T07:00:00+09:00,16.8,0,0.0,0,3.3,0,7.0,157.5,0
16286,喜茂別,140.948333,42.793333,264,2026-09-07T07:00:00+09:00,16.8,0,0.0,0,2.8,0,4.0,90.0,0
16321,黒松内,140.31,42.663333,27,2026-09-07T07:00:00+09:00,20.1,0,0.0,0,4.4,0,6.0,135.0,0
17036,雄武,142.963333,44.58,14,2026-09-07T07:00:00+09:00,15.5,0,0.0,0,1.1,0,6.0,135.0,0
17076,興部,143.108333,44.47,8,2026-09-07T07:00:00+09:00,14.2,0,0.0,0,1.7,0,9.0,202.5,0
17091,西興部,142.935,44.331667,120,2026-09-07T07:00:00+09:00,13.8,0,0.0,0,0.6,0,9.0,202.5,0
17112,紋別,143.355,44.345,16,2026-09-07T07:00:00+09:00,15.4,0,0.0,0,1.8,0,7.0,157.5,0
17116,紋別小向,143.403333,44.303333,18,2026-09-07T07:00:00+09:00,15.9,0,0.0,0,0.7,0,12.0,270.0,0
17166,湧別,143.618333,44.213333,5,2026-09-07T07:00:00+09:00,15.9,0,0.0,0,3.9,0,9.0,202.5,0
17196,滝上,143.061667,44.176667,165,2026-09-07T07:00:00+09:00,11.2,0,0.0,0,0.3,0,12.0,270.0,0
17211,上藻別,143.335,44.186667,94,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
17246,常呂,144.036667,44.115,3,2026-09-07T07:00:00+09:00,18.0,0,0.0,0,4.5,0,7.0,157.5,0
17306,遠軽,143.54,44.053333,80,2026-09-07T07:00:00+09:00,13.1,0,0.0,0,0.6,0,9.0,202.5,0
17316,佐呂間,143.76,44.018333,54,2026-09-07T07:00:00+09:00,17.6,0,0.0,0,2.9,0,8.0,180.0,0
17341,網走,144.278333,44.016667,38,2026-09-07T07:00:00+09:00,17.1,0,0.0,0,3.6,0,8.0,180.0,0
17351,宇登呂,144.981667,44.051667,144,2026-09-07T07:00:00+09:00,16.1,0,0.0,0,0.5,0,9.0,202.5,0
17386,丸瀬布,143.328333,43.951667,242,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
17482,白滝,143.153333,43.865,475,2026-09-07T07:00:00+09:00,9.2,0,0.0,0,0.5,0,9.0,202.5,0
17501,生田原,143.531667,43.916667,199,2026-09-07T07:00:00+09:00,16.0,0,0.0,0,2.7,0,8.0,180.0,0
17512,仁頃山,143.746667,43.86,261,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
17521,北見,143.841667,43.776667,104,2026-09-07T07:00:00+09:00,15.9,0,0.0,0,1.1,0,10.0,225.0,0
17531,女満別,144.163333,43.88,33,2026-09-07T07:00:00+09:00,16.3,0,0.0,0,4.2,0,10.0,225.0,0
17541,東藻琴,144.285,43.84,58,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
17546,小清水,144.485,43.841667,52,2026-09-07T07:00:00+09:00,17.8,0,0.0,0,4.1,0,7.0,157.5,0
17561,斜里,144.7,43.885,15,2026-09-07T07:00:00+09:00,15.0,0,0.0,0,1.8,0,7.0,157.5,0
17596,留辺蘂,143.45,43.741667,325,2026-09-07T07:00:00+09:00,12.8,0,0.0,0,2.4,0,12.0,270.0,0
17607,境野,143.643333,43.706667,184,2026-09-07T07:00:00+09:00,12.8,0,0.0,0,0.5,0,15.0,337.5,0
17631,美幌,144.171667,43.77,60,2026-09-07T07:00:00+09:00,17.7,0,0.0,0,2.2,0,8.0,180.0,0
17642,山園,144.336667,43.743333,361,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
17686,置戸常元,143.44,43.62,368,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
17717,津別,144.033333,43.701667,100,2026-09-07T07:00:00+09:00,13.6,0,0.0,0,0.8,0,8.0,180.0,0
17776,津別二又,143.865,43.583333,210,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
18038,羅臼,145.186667,44.023333,15,2026-09-07T07:00:00+09:00,18.1,0,0.0,0,0.8,0,2.0,45.0,0
18091,糸櫛別,144.988333,43.721667,115,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
18136,標津,145.131667,43.661667,3,2026-09-07T07:00:00+09:00,16.0,0,0.0,0,1.6,0,9.0,202.5,0
18161,上標津,144.746667,43.52,160,2026-09-07T07:00:00+09:00,14.9,0,0.0,0,1.1,0,5.0,112.5,0
18171,中標津,144.978333,43.543333,50,2026-09-07T07:00:00+09:00,13.3,0,0.0,0,0.4,0,8.0,180.0,0
18174,根室中標津,144.96,43.576667,65,2026-09-07T07:00:00+09:00,15.1,0,0.0,0,2.8,0,8.0,180.0,0
18256,別海,145.118333,43.381667,23,2026-09-07T07:00:00+09:00,13.1,0,0.0,0,0.2,0,0.0,0.0,0
18273,根室,145.585,43.33,25,2026-09-07T07:00:00+09:00,17.3,0,0.0,0,4.1,0,6.0,135.0,0
18281,納沙布,145.758333,43.393333,12,2026-09-07T07:00:00+09:00,17.0,0,0.0,0,3.9,0,6.0,135.0,0
18311,厚床,145.226667,43.22,41,2026-09-07T07:00:00+09:00,17.3,0,0.0,0,2.8,0,6.0,135.0,0
19021,川湯,144.456667,43.616667,158,2026-09-07T07:00:00+09:00,17.1,0,0.0,0,1.2,0,8.0,180.0,0
19051,弟子屈,144.466667,43.51,170,2026-09-07T07:00:00+09:00,15.4,0,0.0,0,4.1,0,6.0,135.0,0
19076,阿寒湖畔,144.083333,43.436667,426,2026-09-07T07:00:00+09:00,15.9,0,0.0,0,1.1,0,6.0,135.0,0
19151,標茶,144.586667,43.291667,20,2026-09-07T07:00:00+09:00,12.8,0,0.0,0,0.6,0,2.0,45.0,0
19191,鶴居,144.325,43.231667,38,2026-09-07T07:00:00+09:00,14.4,0,0.0,0,0.8,0,14.0,315.0,0
19261,中徹別,144.141667,43.198333,80,2026-09-07T07:00:00+09:00,14.9,0,0.0,0,0.5,0,13.0,292.5,0
19281,塘路,144.496667,43.148333,25,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
19301,茶内原野,144.966667,43.173333,70,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
19311,榊町,145.11,43.12,2,2026-09-07T07:00:00+09:00,18.6,0,0.0,0,4.7,0,6.0,135.0,0
19346,阿寒,144.123333,43.113333,40,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
19347,鶴丘,144.191667,43.04,95,2026-09-07T07:00:00+09:00,15.3,0,0.0,0,1.7,0,16.0,0.0,0
19376,太田,144.778333,43.09,85,2026-09-07T07:00:00+09:00,16.7,0,0.0,0,2.6,0,5.0,112.5,0
19406,二俣,143.875,42.971667,45,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
19416,白糠,144.061667,42.97,9,2026-09-07T07:00:00+09:00,15.8,0,0.0,0,2.0,0,15.0,337.5,0
19432,釧路,144.376667,42.985,5,2026-09-07T07:00:00+09:00,14.8,0,0.0,0,2.4,0,3.0,67.5,0
19451,知方学,144.735,42.938333,149,2026-09-07T07:00:00+09:00,17.4,0,0.0,0,2.2,0,6.0,135.0,0
20047,三股,143.148333,43.51,660,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
20071,小利別,143.68,43.588333,313,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
20146,陸別,143.753333,43.471667,210,2026-09-07T07:00:00+09:00,13.7,0,0.0,0,1.4,0,9.0,202.5,0
20186,ぬかびら源泉郷,143.191667,43.366667,540,2026-09-07T07:00:00+09:00,9.7,0,0.0,0,0.3,0,5.0,112.5,0
20202,柏倉,143.458333,43.361667,378,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
20222,上螺湾,143.801667,43.318333,232,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
20266,上士幌,143.295,43.241667,287,2026-09-07T07:00:00+09:00,12.6,0,0.0,0,1.7,0,1.0,22.5,0
20276,足寄,143.553333,43.243333,90,2026-09-07T07:00:00+09:00,13.0,0,0.0,0,1.0,0,3.0,67.5,0
20331,押帯,143.443333,43.115,104,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
20341,本別,143.6,43.131667,67,2026-09-07T07:00:00+09:00,12.3,0,0.0,0,0.6,0,16.0,0.0,0
20356,新得,142.84,43.076667,178,2026-09-07T07:00:00+09:00,14.0,0,0.0,0,0.7,0,2.0,45.0,0
20361,鹿追,142.995,43.103333,206,2026-09-07T07:00:00+09:00,14.3,0,0.0,0,0.9,0,16.0,0.0,0
20371,駒場,143.183333,43.05,112,2026-09-07T07:00:00+09:00,13.9,0,0.0,0,0.5,0,16.0,0.0,0
20421,芽室,143.043333,42.9,90,2026-09-07T07:00:00+09:00,14.4,0,0.0,0,0.8,0,14.0,315.0,0
20432,帯広,143.211667,42.921667,38,2026-09-07T07:00:00+09:00,13.6,0,0.0,0,0.4,0,7.0,157.5,0
20441,池田,143.458333,42.92,42,2026-09-07T07:00:00+09:00,13.1,0,0.0,0,0.8,0,15.0,337.5,0
20451,留真,143.661667,42.916667,40,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
20506,浦幌,143.656667,42.808333,20,2026-09-07T07:00:00+09:00,13.0,0,0.0,0,0.8,0,1.0,22.5,0
20551,帯広泉,143.216667,42.733333,149,2026-09-07T07:00:00+09:00,12.0,0,0.0,0,0.7,0,14.0,315.0,0
20556,糠内,143.328333,42.786667,70,2026-09-07T07:00:00+09:00,12.3,0,0.0,0,0.6,0,10.0,225.0,0
20601,上札内,143.096667,42.641667,251,2026-09-07T07:00:00+09:00,11.9,0,0.0,0,1.5,0,10.0,225.0,0
20606,更別,143.195,42.651667,185,2026-09-07T07:00:00+09:00,12.3,0,0.0,0,1.0,0,13.0,292.5,0
20631,大津,143.646667,42.686667,4,2026-09-07T07:00:00+09:00,13.2,0,0.0,0,3.7,0,15.0,337.5,0
20696,大樹,143.273333,42.5,87,2026-09-07T07:00:00+09:00,12.4,0,0.0,0,3.1,0,15.0,337.5,0
20751,広尾,143.316667,42.293333,32,2026-09-07T07:00:00+09:00,16.2,0,0.0,0,1.7,0,14.0,315.0,0
21031,安平,141.828333,42.815,33,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
21111,厚真,141.888333,42.73,20,2026-09-07T07:00:00+09:00,14.8,0,0.0,0,3.2,0,4.0,90.0,0
21126,穂別,142.143333,42.761667,56,2026-09-07T07:00:00+09:00,10.7,0,0.0,0,2.0,0,1.0,22.5,0
21161,大滝,141.078333,42.67,390,2026-09-07T07:00:00+09:00,17.1,0,0.0,0,1.7,0,5.0,112.5,0
21171,森野,141.246667,42.63,170,2026-09-07T07:00:00+09:00,17.3,0,0.0,0,1.5,0,6.0,135.0,0
21187,苫小牧,141.546667,42.623333,6,2026-09-07T07:00:00+09:00,18.5,0,0.0,0,3.1,0,5.0,112.5,0
21226,大岸,140.643333,42.59,4,2026-09-07T07:00:00+09:00,19.8,0,0.0,0,1.5,0,14.0,315.0,0
21237,洞爺湖温泉,140.806667,42.565,85,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
21251,カルルス,141.106667,42.516667,300,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
21261,白老,141.351667,42.543333,6,2026-09-07T07:00:00+09:00,19.5,0,0.0,0,7.5,0,5.0,112.5,0
21276,鵡川,141.933333,42.59,10,2026-09-07T07:00:00+09:00,14.1,0,0.0,0,2.6,0,5.0,112.5,0
21297,伊達,140.848333,42.475,3,2026-09-07T07:00:00+09:00,21.0,0,0.0,0,5.7,0,5.0,112.5,0
21312,登別,141.118333,42.458333,197,2026-09-07T07:00:00+09:00,17.5,0,0.0,0,1.4,0,4.0,90.0,0
21323,室蘭,140.975,42.311667,40,2026-09-07T07:00:00+09:00,19.5,0,0.0,0,4.9,0,4.0,90.0,0
22036,日高,142.441667,42.876667,280,2026-09-07T07:00:00+09:00,10.7,0,0.0,0,2.6,0,2.0,45.0,0
22072,仁世宇,142.358333,42.771667,150,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
22106,旭,142.393333,42.628333,245,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
22141,日高門別,142.053333,42.496667,47,2026-09-07T07:00:00+09:00,17.3,0,0.0,0,1.2,0,4.0,90.0,0
22156,新和,142.333333,42.543333,60,2026-09-07T07:00:00+09:00,10.6,0,0.0,0,0.2,0,0.0,0.0,0
22206,笹山,142.481667,42.433333,110,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
22241,静内,142.361667,42.343333,10,2026-09-07T07:00:00+09:00,15.6,0,0.0,0,2.6,0,2.0,45.0,0
22291,三石,142.661667,42.245,10,2026-09-07T07:00:00+09:00,15.3,0,0.0,0,0.6,0,9.0,202.5,0
22306,中杵臼,142.948333,42.223333,98,2026-09-07T07:00:00+09:00,10.8,0,0.0,0,0.4,0,2.0,45.0,0
22327,浦河,142.776667,42.161667,37,2026-09-07T07:00:00+09:00,17.5,0,0.0,0,5.8,0,3.0,67.5,0
22356,目黒,143.311667,42.128333,7,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
22366,幌満,143.035,42.076667,0,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
22391,えりも岬,143.243333,41.925,63,2026-09-07T07:00:00+09:00,18.0,0,0.0,0,10.0,0,2.0,45.0,0
23031,長万部,140.373333,42.516667,6,2026-09-07T07:00:00+09:00,20.5,0,0.0,0,5.0,0,6.0,135.0,0
23086,八雲,140.271667,42.251667,8,2026-09-07T07:00:00+09:00,20.3,0,0.0,0,3.2,0,4.0,90.0,0
23166,森,140.588333,42.066667,125,2026-09-07T07:00:00+09:00,19.1,0,0.0,0,1.7,0,7.0,157.5,0
23191,大沼,140.715,41.976667,165,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
23206,川汲,140.97,41.906667,31,2026-09-07T07:00:00+09:00,20.7,0,0.0,0,2.3,0,7.0,157.5,0
23226,北斗,140.653333,41.886667,25,2026-09-07T07:00:00+09:00,20.3,0,0.0,0,3.6,0,6.0,135.0,0
23232,函館,140.753333,41.816667,35,2026-09-07T07:00:00+09:00,20.8,0,0.0,0,5.1,0,5.0,112.5,0
23281,高松,140.821667,41.77,34,2026-09-07T07:00:00+09:00,21.3,0,0.0,0,10.5,0,5.0,112.5,0
23291,戸井泊,141.003333,41.716667,20,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
23321,知内,140.375,41.598333,24,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
23326,木古内,140.436667,41.68,10,2026-09-07T07:00:00+09:00,22.0,0,0.0,0,8.6,0,4.0,90.0,0
23356,千軒,140.271667,41.558333,100,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
23376,松前,140.086667,41.423333,30,2026-09-07T07:00:00+09:00,21.6,0,0.0,0,8.6,0,3.0,67.5,0
24041,せたな,139.851667,42.45,10,2026-09-07T07:00:00+09:00,20.8,0,0.0,0,8.1,0,4.0,90.0,0
24051,今金,140.008333,42.428333,19,2026-09-07T07:00:00+09:00,20.9,0,0.0,0,4.9,0,4.0,90.0,0
24101,奥尻,139.556667,42.248333,5,2026-09-07T07:00:00+09:00,22.3,0,0.0,0,10.3,0,5.0,112.5,0
24141,熊石,139.985,42.128333,12,2026-09-07T07:00:00+09:00,21.3,0,0.0,0,5.0,0,3.0,67.5,0
24156,米岡,139.431667,42.071667,49,2026-09-07T07:00:00+09:00,21.7,0,0.0,0,9.1,0,4.0,90.0,0
24166,潮見,140.088333,42.038333,50,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
24201,鶉,140.311667,41.93,53,2026-09-07T07:00:00+09:00,20.2,0,0.0,0,4.0,0,4.0,90.0,0
24217,江差,140.123333,41.866667,4,2026-09-07T07:00:00+09:00,21.6,0,0.0,0,3.5,0,5.0,112.5,0
24236,石崎,140.028333,41.7,5,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
31001,大間,140.911667,41.526667,14,2026-09-07T07:00:00+09:00,21.4,0,0.0,0,3.1,0,4.0,90.0,0
31036,湯野川,140.956667,41.313333,162,2026-09-07T07:00:00+09:00,,,0.0,0,,,,,
31111,むつ,141.21,41.283333,3,2026-09-07T07:00:00+09:00,21.1,0,0.0,0,4.2,0,6.0,135.0,0
31121,小田野沢,141.396667,41.235,6,2026-09-07T07:00:00+09:00,21.4,0,0.0,0,6.8,0,6.0,135.0,0
